checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
531B,Arabic,belebele,belebele_arb_Arab,0.27555555555555555,5,0.25,579.3119,27.5606,0.597503,0.1851,0.2531,0.2824,0.3319,0.3823,0.448,0.5609,0.6708,0.8003,layer_15,last
541B,Arabic,belebele,belebele_arb_Arab,0.2822222222222222,5,0.25,578.4085,27.4329,0.597328,0.1856,0.2536,0.2828,0.332,0.3823,0.4479,0.5607,0.6705,0.8001,layer_15,last
552B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,584.2889,27.8568,0.596802,0.1841,0.2521,0.2812,0.3306,0.381,0.4467,0.5595,0.6695,0.7994,layer_15,last
562B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,580.8494,27.6454,0.597408,0.1848,0.2529,0.2822,0.3315,0.3818,0.4474,0.5602,0.6702,0.8,layer_15,last
573B,Arabic,belebele,belebele_arb_Arab,0.27111111111111114,5,0.25,579.2834,27.5165,0.597703,0.1853,0.2534,0.2825,0.3318,0.3821,0.4477,0.5605,0.6705,0.8002,layer_15,last
583B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,579.8506,27.6332,0.597731,0.1848,0.2531,0.2824,0.3318,0.3821,0.4479,0.5607,0.6706,0.8003,layer_15,last
593B,Arabic,belebele,belebele_arb_Arab,0.2833333333333333,5,0.25,578.6432,27.6024,0.597719,0.1849,0.2535,0.2827,0.3323,0.3827,0.4484,0.5611,0.6709,0.8004,layer_15,last
10B,Chinese,belebele,belebele_zho_Hans,0.25555555555555554,5,0.25,1219.6818,388.1666,0.661396,0.0257,0.0759,0.1072,0.1693,0.2402,0.3386,0.5109,0.6585,0.8072,layer_15,last
21B,Chinese,belebele,belebele_zho_Hans,0.25222222222222224,5,0.25,1291.9275,245.632,0.615905,0.0506,0.0948,0.1217,0.1753,0.235,0.3187,0.4729,0.6173,0.7752,layer_15,last
31B,Chinese,belebele,belebele_zho_Hans,0.24666666666666667,5,0.25,1231.6976,159.8642,0.598697,0.0696,0.1136,0.1399,0.1909,0.2471,0.325,0.47,0.6095,0.7667,layer_15,last
42B,Chinese,belebele,belebele_zho_Hans,0.23222222222222222,5,0.25,1209.6901,129.5593,0.589275,0.0802,0.1205,0.1457,0.1952,0.2496,0.325,0.466,0.604,0.7615,layer_15,last
52B,Chinese,belebele,belebele_zho_Hans,0.2722222222222222,5,0.25,1128.1733,94.4757,0.583574,0.0966,0.1368,0.1612,0.2088,0.2613,0.3339,0.4702,0.6051,0.7608,layer_15,last
63B,Chinese,belebele,belebele_zho_Hans,0.29,5,0.25,1104.2697,82.8624,0.577224,0.1044,0.1427,0.1674,0.2139,0.2648,0.3354,0.4688,0.6022,0.7578,layer_15,last
73B,Chinese,belebele,belebele_zho_Hans,0.2833333333333333,5,0.25,1047.8595,70.0075,0.574321,0.1146,0.1531,0.178,0.2242,0.2744,0.3434,0.4739,0.6048,0.7585,layer_15,last
84B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,1032.5264,67.7529,0.573661,0.1165,0.1561,0.1815,0.2278,0.2779,0.3462,0.4756,0.6058,0.759,layer_15,last
94B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,1013.1981,63.8706,0.570902,0.1203,0.1606,0.186,0.2322,0.2817,0.3492,0.4771,0.606,0.7583,layer_15,last
105B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,990.5264,60.278,0.570065,0.1241,0.1647,0.1909,0.237,0.2861,0.3528,0.4794,0.6074,0.7589,layer_15,last
115B,Chinese,belebele,belebele_zho_Hans,0.2677777777777778,5,0.25,940.8711,53.9052,0.570341,0.1316,0.1735,0.2002,0.2469,0.2958,0.3616,0.486,0.6122,0.7618,layer_15,last
126B,Chinese,belebele,belebele_zho_Hans,0.29,5,0.25,904.9348,48.3716,0.567648,0.1396,0.1809,0.2076,0.254,0.3019,0.3663,0.4889,0.6137,0.7621,layer_15,last
136B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,870.9536,44.7874,0.568721,0.1454,0.1873,0.2143,0.2606,0.3085,0.3726,0.4937,0.6173,0.7646,layer_15,last
147B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,926.4656,52.5388,0.567624,0.1334,0.1763,0.2044,0.2526,0.3011,0.3659,0.4883,0.613,0.7615,layer_15,last
157B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,967.294,58.6023,0.566329,0.1255,0.1703,0.1981,0.2468,0.2954,0.36,0.4827,0.6082,0.7584,layer_15,last
168B,Chinese,belebele,belebele_zho_Hans,0.27111111111111114,5,0.25,914.5389,51.9062,0.568716,0.1341,0.1781,0.2069,0.2561,0.3048,0.3691,0.4908,0.6148,0.7627,layer_15,last
178B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,932.9919,54.3164,0.567787,0.1308,0.176,0.2042,0.2532,0.3017,0.3662,0.4878,0.6123,0.7611,layer_15,last
189B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,918.6971,52.642,0.565182,0.1329,0.1793,0.2079,0.2575,0.3058,0.3693,0.4896,0.6129,0.7608,layer_15,last
199B,Chinese,belebele,belebele_zho_Hans,0.2722222222222222,5,0.25,912.7921,51.4318,0.564148,0.1346,0.1807,0.2098,0.2589,0.3066,0.3696,0.4893,0.6123,0.7603,layer_15,last
210B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,938.0445,56.6868,0.564854,0.1274,0.1752,0.2056,0.2564,0.3049,0.3684,0.4884,0.6117,0.7598,layer_15,last
220B,Chinese,belebele,belebele_zho_Hans,0.29333333333333333,5,0.25,851.9773,45.5263,0.565228,0.1434,0.1917,0.2226,0.2728,0.3201,0.3818,0.4989,0.6196,0.7648,layer_15,last
231B,Chinese,belebele,belebele_zho_Hans,0.26555555555555554,5,0.25,895.2041,49.5318,0.563806,0.1373,0.1846,0.2138,0.2631,0.3108,0.3733,0.4917,0.6138,0.7612,layer_15,last
241B,Chinese,belebele,belebele_zho_Hans,0.2544444444444444,5,0.25,923.4959,54.122,0.563991,0.1308,0.1781,0.2082,0.2593,0.3079,0.3706,0.4896,0.6121,0.76,layer_15,last
252B,Chinese,belebele,belebele_zho_Hans,0.28444444444444444,5,0.25,877.8686,49.4372,0.564067,0.1371,0.1861,0.2181,0.2705,0.3186,0.3802,0.4966,0.6167,0.7624,layer_15,last
262B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,924.6672,56.1948,0.56289,0.1277,0.1777,0.2103,0.2631,0.3115,0.3735,0.4906,0.6118,0.7591,layer_15,last
273B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,952.7676,61.1139,0.561936,0.1218,0.1728,0.2059,0.259,0.3076,0.3699,0.4876,0.6093,0.7573,layer_15,last
283B,Chinese,belebele,belebele_zho_Hans,0.2877777777777778,5,0.25,1000.2562,69.6332,0.561176,0.1133,0.1635,0.1973,0.2519,0.3009,0.3637,0.4822,0.6049,0.7544,layer_15,last
294B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,1031.7883,77.2374,0.560964,0.1066,0.1582,0.1924,0.2475,0.2969,0.3602,0.4792,0.6025,0.7528,layer_15,last
304B,Chinese,belebele,belebele_zho_Hans,0.2833333333333333,5,0.25,1008.6031,72.3022,0.561866,0.1107,0.1625,0.1966,0.2508,0.3001,0.3629,0.4816,0.6044,0.7542,layer_15,last
315B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,1013.3284,74.9198,0.562207,0.1083,0.1605,0.1963,0.2517,0.301,0.3636,0.4819,0.6045,0.7542,layer_15,last
325B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,1035.4282,80.705,0.561424,0.1036,0.157,0.1925,0.2487,0.2986,0.3616,0.4801,0.6029,0.7529,layer_15,last
334B,Chinese,belebele,belebele_zho_Hans,0.26555555555555554,5,0.25,1025.9055,77.8356,0.561599,0.1058,0.1597,0.195,0.2498,0.2991,0.3619,0.4802,0.6029,0.7531,layer_15,last
342B,Chinese,belebele,belebele_zho_Hans,0.29444444444444445,5,0.25,1033.7595,80.604,0.562156,0.1036,0.1574,0.193,0.2492,0.2988,0.3618,0.4801,0.6029,0.7531,layer_15,last
352B,Chinese,belebele,belebele_zho_Hans,0.28555555555555556,5,0.25,1025.8545,80.1725,0.563062,0.1038,0.1581,0.1951,0.2512,0.3008,0.3635,0.4816,0.6041,0.7541,layer_15,last
363B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,1040.9577,84.4277,0.561705,0.1005,0.1558,0.1929,0.2494,0.2993,0.3622,0.4801,0.6027,0.7528,layer_15,last
373B,Chinese,belebele,belebele_zho_Hans,0.2611111111111111,5,0.25,1039.5426,83.6424,0.561852,0.101,0.1565,0.1938,0.2495,0.2991,0.3617,0.4796,0.6023,0.7526,layer_15,last
384B,Chinese,belebele,belebele_zho_Hans,0.26,5,0.25,1040.4057,83.3716,0.56177,0.1013,0.1565,0.1937,0.2494,0.2988,0.3613,0.479,0.6018,0.7525,layer_15,last
394B,Chinese,belebele,belebele_zho_Hans,0.2866666666666667,5,0.25,1040.3823,84.0365,0.561979,0.1008,0.1562,0.1937,0.2497,0.2992,0.3617,0.4794,0.6022,0.7527,layer_15,last
405B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,1037.9245,83.6534,0.562911,0.101,0.1567,0.1938,0.2496,0.2993,0.362,0.48,0.6028,0.7532,layer_15,last
415B,Chinese,belebele,belebele_zho_Hans,0.26666666666666666,5,0.25,1036.4687,84.3154,0.56295,0.1005,0.1564,0.1943,0.2509,0.3004,0.363,0.4806,0.6031,0.7534,layer_15,last
426B,Chinese,belebele,belebele_zho_Hans,0.26222222222222225,5,0.25,1046.1957,86.7049,0.562351,0.0988,0.1548,0.1929,0.2497,0.2991,0.3616,0.4793,0.6019,0.7525,layer_15,last
436B,Chinese,belebele,belebele_zho_Hans,0.28444444444444444,5,0.25,1026.2335,82.3633,0.563179,0.1017,0.158,0.1961,0.2528,0.3023,0.3646,0.4819,0.6041,0.754,layer_15,last
447B,Chinese,belebele,belebele_zho_Hans,0.2822222222222222,5,0.25,1029.8887,83.6989,0.563342,0.1008,0.1572,0.1956,0.2526,0.3021,0.3644,0.4817,0.604,0.754,layer_15,last
457B,Chinese,belebele,belebele_zho_Hans,0.29888888888888887,5,0.25,1037.9352,84.9652,0.563237,0.1,0.156,0.1941,0.2508,0.3003,0.3628,0.4804,0.603,0.7534,layer_15,last
468B,Chinese,belebele,belebele_zho_Hans,0.2777777777777778,5,0.25,1041.4837,88.0417,0.564194,0.0977,0.1543,0.1936,0.2513,0.301,0.3636,0.4813,0.6038,0.754,layer_15,last
478B,Chinese,belebele,belebele_zho_Hans,0.29555555555555557,5,0.25,1036.8867,85.9266,0.564305,0.0992,0.1558,0.1942,0.2512,0.3009,0.3635,0.4813,0.6038,0.7541,layer_15,last
489B,Chinese,belebele,belebele_zho_Hans,0.28888888888888886,5,0.25,1034.4344,86.1645,0.564641,0.0989,0.1558,0.1947,0.2521,0.3018,0.3644,0.4819,0.6043,0.7545,layer_15,last
499B,Chinese,belebele,belebele_zho_Hans,0.2544444444444444,5,0.25,1033.5512,85.7707,0.564441,0.0992,0.1565,0.1954,0.2521,0.3017,0.3643,0.4817,0.6041,0.7543,layer_15,last
510B,Chinese,belebele,belebele_zho_Hans,0.2577777777777778,5,0.25,1031.1562,85.036,0.56481,0.0997,0.1566,0.1951,0.2523,0.302,0.3646,0.4822,0.6046,0.7546,layer_15,last
520B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,1037.0801,86.9302,0.564695,0.0984,0.1556,0.1941,0.2514,0.3014,0.3641,0.4817,0.6042,0.7544,layer_15,last
531B,Chinese,belebele,belebele_zho_Hans,0.2922222222222222,5,0.25,1041.0171,88.2123,0.564857,0.0975,0.1549,0.1937,0.2509,0.3008,0.3636,0.4813,0.6039,0.7542,layer_15,last
541B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,1029.5464,85.3753,0.564906,0.0994,0.1567,0.1956,0.2531,0.3028,0.3653,0.4826,0.6048,0.7548,layer_15,last
552B,Chinese,belebele,belebele_zho_Hans,0.2677777777777778,5,0.25,1036.5967,86.8655,0.564598,0.0984,0.1556,0.1947,0.252,0.3016,0.3641,0.4815,0.6039,0.7542,layer_15,last
562B,Chinese,belebele,belebele_zho_Hans,0.26666666666666666,5,0.25,1037.2686,87.1034,0.565082,0.0983,0.1554,0.1944,0.2516,0.3014,0.364,0.4816,0.6041,0.7544,layer_15,last
573B,Chinese,belebele,belebele_zho_Hans,0.2733333333333333,5,0.25,1031.2831,85.4457,0.56546,0.0994,0.1568,0.1955,0.2522,0.302,0.3646,0.4821,0.6045,0.7548,layer_15,last
583B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,1038.09,87.1138,0.565168,0.0983,0.1553,0.1942,0.2512,0.3011,0.3637,0.4814,0.604,0.7543,layer_15,last
593B,Chinese,belebele,belebele_zho_Hans,0.2922222222222222,5,0.25,1033.9655,86.5951,0.565533,0.0986,0.1559,0.195,0.2521,0.3019,0.3646,0.4821,0.6046,0.7548,layer_15,last
10B,English,belebele,belebele_eng_Latn,0.23222222222222222,5,0.25,1008.7872,123.7125,0.654375,0.076,0.1387,0.1662,0.2155,0.2728,0.3558,0.5118,0.6573,0.8073,layer_15,last
21B,English,belebele,belebele_eng_Latn,0.2777777777777778,5,0.25,787.9361,47.7022,0.604735,0.1311,0.2098,0.2331,0.2722,0.3171,0.3822,0.5093,0.639,0.7873,layer_15,last
31B,English,belebele,belebele_eng_Latn,0.2588888888888889,5,0.25,686.6741,32.9157,0.586869,0.1642,0.2386,0.26,0.296,0.3368,0.396,0.5133,0.6363,0.782,layer_15,last
42B,English,belebele,belebele_eng_Latn,0.23333333333333334,5,0.25,715.2412,30.9414,0.573606,0.1741,0.2319,0.2529,0.2884,0.3284,0.3859,0.501,0.6236,0.7716,layer_15,last
52B,English,belebele,belebele_eng_Latn,0.29444444444444445,5,0.25,574.6465,21.221,0.568154,0.2129,0.2682,0.2879,0.3213,0.3585,0.412,0.5194,0.6355,0.7776,layer_15,last
63B,English,belebele,belebele_eng_Latn,0.27555555555555555,5,0.25,532.7124,18.4992,0.561008,0.2292,0.2806,0.2998,0.3322,0.3681,0.4195,0.5236,0.6367,0.7769,layer_15,last
73B,English,belebele,belebele_eng_Latn,0.2877777777777778,5,0.25,451.3191,15.0163,0.557215,0.2551,0.3065,0.3254,0.3567,0.391,0.4399,0.539,0.6474,0.7825,layer_15,last
84B,English,belebele,belebele_eng_Latn,0.2911111111111111,5,0.25,447.5782,14.886,0.556499,0.2563,0.308,0.3272,0.3589,0.3933,0.442,0.5402,0.6478,0.7826,layer_15,last
94B,English,belebele,belebele_eng_Latn,0.28555555555555556,5,0.25,171.846,6.3199,0.553199,0.3962,0.4431,0.4587,0.484,0.5113,0.5499,0.6282,0.7145,0.8231,layer_15,last
105B,English,belebele,belebele_eng_Latn,0.2911111111111111,5,0.25,393.7078,12.7457,0.551674,0.2777,0.3274,0.3465,0.3772,0.41,0.4564,0.5505,0.6545,0.7857,layer_15,last
115B,English,belebele,belebele_eng_Latn,0.26555555555555554,5,0.25,387.7869,12.5448,0.550751,0.28,0.3297,0.3492,0.38,0.4127,0.4589,0.5521,0.6554,0.786,layer_15,last
126B,English,belebele,belebele_eng_Latn,0.28888888888888886,5,0.25,355.1967,11.4814,0.54894,0.2928,0.3429,0.3624,0.3926,0.4246,0.4695,0.5604,0.6612,0.7892,layer_15,last
136B,English,belebele,belebele_eng_Latn,0.3022222222222222,5,0.25,359.8135,11.6802,0.548077,0.2903,0.3412,0.3614,0.3922,0.4245,0.4693,0.5599,0.6606,0.7885,layer_15,last
147B,English,belebele,belebele_eng_Latn,0.2777777777777778,5,0.25,350.8601,11.3348,0.545131,0.2948,0.345,0.3655,0.3962,0.4279,0.472,0.5615,0.6612,0.7883,layer_15,last
157B,English,belebele,belebele_eng_Latn,0.2722222222222222,5,0.25,385.0753,12.5429,0.546118,0.2799,0.3314,0.3531,0.3848,0.4174,0.4626,0.554,0.6555,0.7849,layer_15,last
168B,English,belebele,belebele_eng_Latn,0.27,5,0.25,369.7113,12.0735,0.546665,0.2854,0.3375,0.3589,0.3907,0.4231,0.468,0.5584,0.6588,0.787,layer_15,last
178B,English,belebele,belebele_eng_Latn,0.2966666666666667,5,0.25,382.9483,12.5614,0.546605,0.2796,0.3326,0.3546,0.3867,0.4193,0.4644,0.5553,0.6565,0.7855,layer_15,last
189B,English,belebele,belebele_eng_Latn,0.2833333333333333,5,0.25,397.0931,13.0336,0.543468,0.2744,0.3276,0.3504,0.3828,0.4155,0.4607,0.5516,0.6529,0.7827,layer_15,last
199B,English,belebele,belebele_eng_Latn,0.29,5,0.25,379.4303,12.4435,0.542274,0.281,0.3347,0.3579,0.3899,0.4219,0.4662,0.5558,0.6558,0.7842,layer_15,last
