checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
241B,Arabic,belebele,belebele_arb_Arab,0.2733333333333333,5,0.25,72.4885,7.6708,0.741985,0.3247,0.5679,0.6122,0.6664,0.7053,0.7474,0.8118,0.8674,0.9269,layer_21,last
252B,Arabic,belebele,belebele_arb_Arab,0.27666666666666667,5,0.25,55.3048,6.1244,0.744859,0.3776,0.6044,0.6463,0.6965,0.7325,0.7714,0.8304,0.8807,0.9342,layer_21,last
262B,Arabic,belebele,belebele_arb_Arab,0.2611111111111111,5,0.25,55.1289,6.2537,0.749701,0.3708,0.6044,0.648,0.6991,0.7349,0.7737,0.8326,0.8825,0.9354,layer_21,last
273B,Arabic,belebele,belebele_arb_Arab,0.27444444444444444,5,0.25,73.6518,7.9114,0.743069,0.3221,0.5606,0.6113,0.6688,0.7091,0.752,0.8165,0.8708,0.9286,layer_21,last
283B,Arabic,belebele,belebele_arb_Arab,0.28,5,0.25,62.3326,6.9589,0.763196,0.3495,0.585,0.6331,0.6866,0.7253,0.7664,0.8283,0.8802,0.9348,layer_21,last
294B,Arabic,belebele,belebele_arb_Arab,0.26555555555555554,5,0.25,71.0014,7.7971,0.756312,0.3259,0.5651,0.616,0.6732,0.7143,0.7573,0.8216,0.8753,0.9317,layer_21,last
304B,Arabic,belebele,belebele_arb_Arab,0.2922222222222222,5,0.25,51.2025,5.8173,0.734406,0.3899,0.6138,0.6574,0.7066,0.7422,0.78,0.8368,0.8847,0.9359,layer_21,last
315B,Arabic,belebele,belebele_arb_Arab,0.2677777777777778,5,0.25,63.897,7.0083,0.738506,0.3486,0.5816,0.6311,0.6845,0.7231,0.7641,0.8254,0.877,0.9317,layer_21,last
325B,Arabic,belebele,belebele_arb_Arab,0.29555555555555557,5,0.25,62.6979,6.7777,0.734668,0.3591,0.5828,0.6318,0.6855,0.7254,0.7666,0.8273,0.8781,0.9321,layer_21,last
334B,Arabic,belebele,belebele_arb_Arab,0.28444444444444444,5,0.25,55.8999,6.3176,0.748415,0.3719,0.5996,0.6463,0.6987,0.7365,0.7761,0.8351,0.8843,0.9363,layer_21,last
342B,Arabic,belebele,belebele_arb_Arab,0.27111111111111114,5,0.25,58.3463,6.5425,0.744486,0.3637,0.5942,0.6417,0.6938,0.7321,0.7724,0.8321,0.882,0.9348,layer_21,last
352B,Arabic,belebele,belebele_arb_Arab,0.2611111111111111,5,0.25,77.672,8.3423,0.740722,0.3139,0.5527,0.6058,0.6633,0.7056,0.7499,0.8155,0.8702,0.928,layer_21,last
363B,Arabic,belebele,belebele_arb_Arab,0.2911111111111111,5,0.25,51.1536,5.8128,0.73442,0.3926,0.6101,0.6572,0.7084,0.7455,0.7838,0.8403,0.8873,0.9371,layer_21,last
373B,Arabic,belebele,belebele_arb_Arab,0.27555555555555555,5,0.25,58.6403,6.6439,0.743895,0.3602,0.5929,0.6417,0.6946,0.7333,0.7739,0.8338,0.8833,0.9355,layer_21,last
384B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,46.1238,5.3848,0.736381,0.4091,0.6267,0.6697,0.718,0.7527,0.7897,0.8449,0.8908,0.9393,layer_21,last
394B,Arabic,belebele,belebele_arb_Arab,0.2777777777777778,5,0.25,44.2254,5.2439,0.74751,0.4161,0.6309,0.6737,0.7221,0.7574,0.7944,0.8493,0.8946,0.942,layer_21,last
405B,Arabic,belebele,belebele_arb_Arab,0.26555555555555554,5,0.25,36.2659,4.4743,0.738519,0.4565,0.6548,0.6962,0.7412,0.7739,0.8081,0.8586,0.9005,0.9447,layer_21,last
415B,Arabic,belebele,belebele_arb_Arab,0.2822222222222222,5,0.25,33.2142,4.3092,0.751902,0.465,0.6672,0.7066,0.7515,0.7832,0.8165,0.8657,0.9062,0.9484,layer_21,last
426B,Arabic,belebele,belebele_arb_Arab,0.27444444444444444,5,0.25,35.4787,4.5324,0.747079,0.4516,0.6582,0.7001,0.7458,0.7785,0.8127,0.8628,0.904,0.9471,layer_21,last
436B,Arabic,belebele,belebele_arb_Arab,0.2633333333333333,5,0.25,31.1334,4.113,0.739258,0.4771,0.6749,0.7142,0.7576,0.7883,0.8206,0.8683,0.9075,0.9486,layer_21,last
447B,Arabic,belebele,belebele_arb_Arab,0.27666666666666667,5,0.25,36.5219,4.6039,0.746027,0.4478,0.6545,0.6962,0.7425,0.7754,0.81,0.8609,0.9026,0.9462,layer_21,last
457B,Arabic,belebele,belebele_arb_Arab,0.27666666666666667,5,0.25,28.7472,3.8427,0.741352,0.4968,0.6828,0.7219,0.7639,0.7939,0.8254,0.8716,0.9098,0.9499,layer_21,last
468B,Arabic,belebele,belebele_arb_Arab,0.27666666666666667,5,0.25,30.4096,4.0124,0.75223,0.4851,0.6759,0.7156,0.759,0.7899,0.8223,0.8699,0.9091,0.95,layer_21,last
478B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,27.0655,3.7017,0.744991,0.5071,0.6906,0.728,0.7693,0.7986,0.8295,0.8748,0.9123,0.9515,layer_21,last
489B,Arabic,belebele,belebele_arb_Arab,0.28444444444444444,5,0.25,25.5131,3.5492,0.74095,0.5191,0.6966,0.7342,0.7746,0.8035,0.8335,0.8774,0.9138,0.9521,layer_21,last
499B,Arabic,belebele,belebele_arb_Arab,0.29333333333333333,5,0.25,24.8169,3.5164,0.745572,0.5213,0.7009,0.7373,0.7775,0.8059,0.8357,0.8794,0.9155,0.9533,layer_21,last
510B,Arabic,belebele,belebele_arb_Arab,0.28,5,0.25,31.2178,4.0634,0.736679,0.481,0.674,0.7128,0.7558,0.7866,0.819,0.8666,0.906,0.9477,layer_21,last
520B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,29.1855,3.8666,0.732782,0.4949,0.6813,0.7202,0.7619,0.792,0.8236,0.8699,0.9082,0.9487,layer_21,last
531B,Arabic,belebele,belebele_arb_Arab,0.27555555555555555,5,0.25,26.1933,3.6169,0.734598,0.5133,0.6942,0.7318,0.7723,0.8012,0.8314,0.8758,0.9125,0.9512,layer_21,last
541B,Arabic,belebele,belebele_arb_Arab,0.2822222222222222,5,0.25,28.6381,3.8544,0.744665,0.4954,0.684,0.7217,0.7638,0.7939,0.8257,0.8723,0.9107,0.9507,layer_21,last
552B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,24.9629,3.522,0.745699,0.5209,0.7007,0.7365,0.7762,0.8048,0.8348,0.879,0.9154,0.9533,layer_21,last
562B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,29.4265,3.9553,0.744081,0.4878,0.6816,0.7197,0.7622,0.7924,0.8244,0.8713,0.9098,0.9502,layer_21,last
573B,Arabic,belebele,belebele_arb_Arab,0.27111111111111114,5,0.25,33.005,4.2855,0.740069,0.4656,0.6683,0.7075,0.7512,0.7826,0.816,0.8649,0.9051,0.9474,layer_21,last
583B,Arabic,belebele,belebele_arb_Arab,0.2788888888888889,5,0.25,21.5347,3.169,0.730404,0.5521,0.7172,0.751,0.788,0.8147,0.8427,0.8839,0.918,0.9542,layer_21,last
593B,Arabic,belebele,belebele_arb_Arab,0.2833333333333333,5,0.25,22.4071,3.2744,0.729904,0.5419,0.7132,0.7478,0.7855,0.8126,0.841,0.8827,0.9172,0.9537,layer_21,last
10B,Chinese,belebele,belebele_zho_Hans,0.25555555555555554,5,0.25,476.4899,39.3768,0.709994,0.1389,0.2612,0.3054,0.3738,0.4335,0.5055,0.6287,0.7417,0.8581,layer_21,last
21B,Chinese,belebele,belebele_zho_Hans,0.25222222222222224,5,0.25,470.5206,38.0927,0.691944,0.1413,0.2721,0.3184,0.3842,0.4418,0.5095,0.6235,0.731,0.8486,layer_21,last
31B,Chinese,belebele,belebele_zho_Hans,0.24666666666666667,5,0.25,468.0832,40.6299,0.685107,0.1313,0.2762,0.3236,0.3916,0.4488,0.5153,0.6259,0.7307,0.8469,layer_21,last
42B,Chinese,belebele,belebele_zho_Hans,0.23222222222222222,5,0.25,459.9602,41.6862,0.685977,0.1264,0.2786,0.3273,0.3977,0.4556,0.5217,0.6303,0.7332,0.8481,layer_21,last
52B,Chinese,belebele,belebele_zho_Hans,0.2722222222222222,5,0.25,470.5976,41.1414,0.68504,0.1299,0.2757,0.3245,0.3924,0.4492,0.5148,0.6243,0.7285,0.8453,layer_21,last
63B,Chinese,belebele,belebele_zho_Hans,0.29,5,0.25,459.2783,40.7998,0.685164,0.1298,0.2808,0.329,0.3974,0.4548,0.5205,0.6286,0.7313,0.8467,layer_21,last
73B,Chinese,belebele,belebele_zho_Hans,0.2833333333333333,5,0.25,427.9319,38.0728,0.68394,0.1335,0.2936,0.3422,0.4121,0.469,0.5333,0.6382,0.7379,0.8499,layer_21,last
84B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,453.5688,39.4709,0.684548,0.1331,0.2819,0.3306,0.3991,0.4569,0.5225,0.6299,0.7319,0.8468,layer_21,last
94B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,17.2674,2.4074,0.690932,0.642,0.7345,0.7548,0.7822,0.8038,0.8279,0.8669,0.9037,0.945,layer_21,last
105B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,379.8995,34.6023,0.687757,0.1308,0.3188,0.3647,0.4325,0.4877,0.5503,0.6523,0.7485,0.8564,layer_21,last
115B,Chinese,belebele,belebele_zho_Hans,0.2677777777777778,5,0.25,404.4321,35.6741,0.685704,0.1371,0.3016,0.3529,0.4219,0.4787,0.542,0.6453,0.743,0.853,layer_21,last
126B,Chinese,belebele,belebele_zho_Hans,0.29,5,0.25,398.0677,36.0729,0.687093,0.1313,0.3074,0.3559,0.4251,0.4812,0.5441,0.6469,0.7441,0.8538,layer_21,last
136B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,309.0728,27.6666,0.692753,0.151,0.3472,0.397,0.4684,0.5243,0.5844,0.6797,0.7685,0.8678,layer_21,last
147B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,268.8305,22.4377,0.683915,0.1705,0.3756,0.4228,0.4884,0.5403,0.5968,0.6877,0.7733,0.8697,layer_21,last
157B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,234.5964,20.6256,0.697055,0.1753,0.3928,0.4426,0.5099,0.5628,0.6193,0.7077,0.7894,0.8802,layer_21,last
168B,Chinese,belebele,belebele_zho_Hans,0.27111111111111114,5,0.25,181.3281,13.9481,0.690252,0.2374,0.4374,0.4798,0.5403,0.5877,0.6392,0.7213,0.7984,0.8848,layer_21,last
178B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,183.3759,13.9562,0.689494,0.2409,0.4327,0.4786,0.5396,0.5875,0.639,0.7213,0.7984,0.8847,layer_21,last
189B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,174.1067,12.9384,0.678266,0.253,0.4392,0.4846,0.5459,0.5941,0.6447,0.7246,0.7995,0.8842,layer_21,last
199B,Chinese,belebele,belebele_zho_Hans,0.2722222222222222,5,0.25,138.107,10.4087,0.692312,0.2866,0.4771,0.5174,0.5737,0.6182,0.6662,0.7423,0.8137,0.8937,layer_21,last
210B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,119.6845,8.9341,0.683324,0.3141,0.4971,0.5363,0.5904,0.6334,0.6792,0.7515,0.8194,0.8962,layer_21,last
220B,Chinese,belebele,belebele_zho_Hans,0.29333333333333333,5,0.25,92.8005,7.0443,0.685034,0.3617,0.5297,0.5688,0.6194,0.6594,0.7019,0.7691,0.8324,0.9038,layer_21,last
231B,Chinese,belebele,belebele_zho_Hans,0.26555555555555554,5,0.25,127.7289,9.5845,0.692679,0.3011,0.4868,0.5267,0.5828,0.6264,0.6734,0.7483,0.8182,0.8963,layer_21,last
241B,Chinese,belebele,belebele_zho_Hans,0.2544444444444444,5,0.25,114.8486,8.8562,0.678256,0.3161,0.5045,0.5459,0.5995,0.6419,0.6868,0.7573,0.8233,0.8979,layer_21,last
252B,Chinese,belebele,belebele_zho_Hans,0.28444444444444444,5,0.25,84.1818,6.6347,0.678022,0.3728,0.5446,0.5829,0.6329,0.6717,0.7127,0.7771,0.8376,0.906,layer_21,last
262B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,79.6038,6.3549,0.68525,0.3816,0.5511,0.5891,0.6387,0.6768,0.7174,0.7812,0.841,0.9085,layer_21,last
273B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,101.0802,8.0999,0.679021,0.3314,0.5174,0.5626,0.6177,0.6595,0.703,0.7701,0.8325,0.903,layer_21,last
283B,Chinese,belebele,belebele_zho_Hans,0.2877777777777778,5,0.25,64.3787,5.5671,0.694601,0.4106,0.578,0.6162,0.6649,0.7023,0.7409,0.8006,0.8557,0.9175,layer_21,last
294B,Chinese,belebele,belebele_zho_Hans,0.28,5,0.25,78.4058,6.662,0.689308,0.3704,0.5532,0.5955,0.647,0.6862,0.727,0.7896,0.8476,0.9124,layer_21,last
304B,Chinese,belebele,belebele_zho_Hans,0.2833333333333333,5,0.25,52.8155,4.7121,0.674384,0.4502,0.6053,0.6401,0.6834,0.7175,0.7529,0.8084,0.8601,0.9187,layer_21,last
315B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,53.9054,4.8582,0.676567,0.4423,0.6035,0.6392,0.6836,0.7177,0.7534,0.8089,0.8607,0.9192,layer_21,last
325B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,47.7026,4.5194,0.674536,0.4601,0.6175,0.6538,0.6983,0.7318,0.7665,0.8194,0.8682,0.9233,layer_21,last
334B,Chinese,belebele,belebele_zho_Hans,0.26555555555555554,5,0.25,46.0981,4.3331,0.683992,0.4712,0.6203,0.6547,0.6983,0.7314,0.7661,0.8195,0.8689,0.9243,layer_21,last
342B,Chinese,belebele,belebele_zho_Hans,0.29444444444444445,5,0.25,35.0508,3.6449,0.680491,0.5164,0.6543,0.6855,0.7248,0.755,0.7865,0.8349,0.8798,0.9304,layer_21,last
352B,Chinese,belebele,belebele_zho_Hans,0.28555555555555556,5,0.25,47.4702,4.4412,0.67906,0.4649,0.6162,0.6518,0.6966,0.7307,0.7657,0.8188,0.8679,0.9234,layer_21,last
363B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,38.2051,3.8844,0.677404,0.4995,0.6427,0.6771,0.7193,0.7515,0.7841,0.833,0.8781,0.9291,layer_21,last
373B,Chinese,belebele,belebele_zho_Hans,0.2611111111111111,5,0.25,37.9609,3.8766,0.686444,0.4996,0.6442,0.6773,0.719,0.7508,0.7833,0.8329,0.8787,0.9301,layer_21,last
384B,Chinese,belebele,belebele_zho_Hans,0.26,5,0.25,29.8541,3.3145,0.684905,0.5426,0.6727,0.7025,0.7389,0.767,0.7968,0.843,0.8859,0.9343,layer_21,last
394B,Chinese,belebele,belebele_zho_Hans,0.2866666666666667,5,0.25,19.7768,2.6582,0.694446,0.6092,0.7183,0.7442,0.7763,0.8011,0.8271,0.8672,0.9041,0.9451,layer_21,last
405B,Chinese,belebele,belebele_zho_Hans,0.27555555555555555,5,0.25,35.1926,3.6556,0.681906,0.5157,0.6526,0.685,0.7246,0.7552,0.7869,0.8354,0.8802,0.9308,layer_21,last
415B,Chinese,belebele,belebele_zho_Hans,0.26666666666666666,5,0.25,20.0386,2.6916,0.694918,0.6051,0.7176,0.7439,0.776,0.801,0.8271,0.8671,0.9039,0.945,layer_21,last
426B,Chinese,belebele,belebele_zho_Hans,0.26222222222222225,5,0.25,33.2478,3.5804,0.689514,0.5207,0.6604,0.6926,0.7309,0.7606,0.7919,0.8396,0.8836,0.9332,layer_21,last
436B,Chinese,belebele,belebele_zho_Hans,0.28444444444444444,5,0.25,29.2309,3.3019,0.68742,0.5437,0.6741,0.7052,0.7422,0.7712,0.8011,0.8467,0.8887,0.9359,layer_21,last
447B,Chinese,belebele,belebele_zho_Hans,0.2822222222222222,5,0.25,27.4406,3.1752,0.688829,0.5551,0.6816,0.7114,0.7477,0.7757,0.8049,0.8497,0.891,0.9373,layer_21,last
457B,Chinese,belebele,belebele_zho_Hans,0.29888888888888887,5,0.25,24.0051,2.9478,0.684019,0.5772,0.6969,0.726,0.7603,0.7869,0.8145,0.8568,0.8958,0.9398,layer_21,last
468B,Chinese,belebele,belebele_zho_Hans,0.2777777777777778,5,0.25,30.5593,3.3929,0.689381,0.5359,0.6691,0.7008,0.7383,0.7675,0.7979,0.8444,0.8872,0.9352,layer_21,last
478B,Chinese,belebele,belebele_zho_Hans,0.29555555555555557,5,0.25,27.6136,3.1869,0.687416,0.554,0.6804,0.7111,0.7471,0.7751,0.8046,0.8496,0.891,0.9373,layer_21,last
489B,Chinese,belebele,belebele_zho_Hans,0.28888888888888886,5,0.25,20.442,2.7093,0.681378,0.6032,0.7148,0.7426,0.7752,0.8002,0.8263,0.8659,0.9023,0.9434,layer_21,last
499B,Chinese,belebele,belebele_zho_Hans,0.2544444444444444,5,0.25,23.6914,2.9241,0.683894,0.5796,0.6975,0.7267,0.7611,0.7876,0.8153,0.8576,0.8964,0.9402,layer_21,last
510B,Chinese,belebele,belebele_zho_Hans,0.2577777777777778,5,0.25,18.9207,2.5974,0.678979,0.6165,0.7236,0.7498,0.7808,0.8048,0.83,0.8687,0.9043,0.9446,layer_21,last
520B,Chinese,belebele,belebele_zho_Hans,0.2788888888888889,5,0.25,28.2722,3.2136,0.676915,0.5519,0.6773,0.7084,0.7455,0.7738,0.8032,0.848,0.8891,0.9356,layer_21,last
531B,Chinese,belebele,belebele_zho_Hans,0.2922222222222222,5,0.25,23.9353,2.9395,0.677183,0.5781,0.6968,0.7262,0.7609,0.7875,0.8152,0.8573,0.8959,0.9396,layer_21,last
541B,Chinese,belebele,belebele_zho_Hans,0.27666666666666667,5,0.25,20.3188,2.7046,0.684429,0.6035,0.7158,0.7427,0.775,0.7997,0.8258,0.8659,0.9026,0.9439,layer_21,last
552B,Chinese,belebele,belebele_zho_Hans,0.2677777777777778,5,0.25,17.8439,2.5395,0.686552,0.6235,0.7304,0.7556,0.7865,0.8101,0.8349,0.8729,0.9078,0.947,layer_21,last
562B,Chinese,belebele,belebele_zho_Hans,0.26666666666666666,5,0.25,23.6492,2.9351,0.687116,0.5782,0.6989,0.7273,0.7615,0.7877,0.8153,0.8579,0.897,0.9408,layer_21,last
573B,Chinese,belebele,belebele_zho_Hans,0.2733333333333333,5,0.25,19.0739,2.6154,0.682691,0.6141,0.7228,0.7489,0.7804,0.8043,0.8297,0.8687,0.9046,0.945,layer_21,last
583B,Chinese,belebele,belebele_zho_Hans,0.2811111111111111,5,0.25,14.9879,2.3298,0.678787,0.652,0.7495,0.7733,0.8019,0.8237,0.8466,0.8815,0.9137,0.95,layer_21,last
593B,Chinese,belebele,belebele_zho_Hans,0.2922222222222222,5,0.25,19.786,2.6629,0.679283,0.6086,0.7182,0.7453,0.7778,0.8024,0.8282,0.8674,0.9034,0.944,layer_21,last
10B,English,belebele,belebele_eng_Latn,0.23222222222222222,5,0.25,755.8186,74.7037,0.641096,0.0979,0.1973,0.2366,0.2997,0.358,0.4295,0.5566,0.6796,0.8148,layer_21,last
21B,English,belebele,belebele_eng_Latn,0.2777777777777778,5,0.25,807.6977,76.1121,0.612577,0.0982,0.1921,0.2327,0.294,0.3501,0.4184,0.5396,0.6593,0.7969,layer_21,last
31B,English,belebele,belebele_eng_Latn,0.2588888888888889,5,0.25,825.3408,83.6219,0.604134,0.0897,0.1912,0.233,0.295,0.3509,0.4181,0.5371,0.655,0.7923,layer_21,last
42B,English,belebele,belebele_eng_Latn,0.23333333333333334,5,0.25,809.6491,80.3079,0.600966,0.0915,0.1948,0.237,0.2995,0.3557,0.423,0.5403,0.6563,0.7921,layer_21,last
52B,English,belebele,belebele_eng_Latn,0.29444444444444445,5,0.25,836.4859,84.4197,0.599982,0.0896,0.1884,0.2314,0.2941,0.35,0.4168,0.5342,0.6513,0.7889,layer_21,last
63B,English,belebele,belebele_eng_Latn,0.27555555555555555,5,0.25,784.4717,77.9802,0.598319,0.0881,0.2029,0.2455,0.3078,0.3633,0.429,0.5435,0.6575,0.7921,layer_21,last
73B,English,belebele,belebele_eng_Latn,0.2877777777777778,5,0.25,772.8716,73.3065,0.597508,0.0951,0.2042,0.2474,0.3102,0.3662,0.4318,0.5452,0.6586,0.7924,layer_21,last
84B,English,belebele,belebele_eng_Latn,0.2911111111111111,5,0.25,772.9188,76.5702,0.598453,0.089,0.2047,0.2485,0.3119,0.3677,0.433,0.5461,0.6594,0.793,layer_21,last
94B,English,belebele,belebele_eng_Latn,0.28555555555555556,5,0.25,58.3342,3.9679,0.602721,0.4991,0.5822,0.6099,0.6452,0.675,0.709,0.7672,0.8252,0.8937,layer_21,last
105B,English,belebele,belebele_eng_Latn,0.2911111111111111,5,0.25,678.635,61.1027,0.600519,0.0975,0.2292,0.2726,0.3357,0.3903,0.4536,0.563,0.6721,0.8009,layer_21,last
115B,English,belebele,belebele_eng_Latn,0.26555555555555554,5,0.25,633.0572,55.3681,0.599544,0.1018,0.239,0.2859,0.3497,0.4041,0.4666,0.5736,0.6799,0.8051,layer_21,last
126B,English,belebele,belebele_eng_Latn,0.28888888888888886,5,0.25,598.3654,48.9773,0.598474,0.1078,0.2515,0.2954,0.3582,0.4115,0.4725,0.5775,0.6823,0.8067,layer_21,last
136B,English,belebele,belebele_eng_Latn,0.3022222222222222,5,0.25,458.5119,33.6434,0.605523,0.144,0.2897,0.3392,0.4037,0.4567,0.5154,0.6138,0.7105,0.8241,layer_21,last
147B,English,belebele,belebele_eng_Latn,0.2777777777777778,5,0.25,343.7859,21.1729,0.600976,0.1954,0.3394,0.3849,0.4449,0.4931,0.5473,0.6381,0.7278,0.8339,layer_21,last
157B,English,belebele,belebele_eng_Latn,0.2722222222222222,5,0.25,296.0368,18.5496,0.612456,0.2117,0.3595,0.4062,0.4673,0.5163,0.5705,0.6591,0.7453,0.846,layer_21,last
168B,English,belebele,belebele_eng_Latn,0.27,5,0.25,254.7714,13.9343,0.605772,0.254,0.3841,0.4249,0.4811,0.5269,0.5779,0.6632,0.7473,0.8465,layer_21,last
178B,English,belebele,belebele_eng_Latn,0.2966666666666667,5,0.25,228.5337,12.3605,0.604938,0.2718,0.3998,0.4408,0.4952,0.54,0.59,0.6729,0.7545,0.8508,layer_21,last
189B,English,belebele,belebele_eng_Latn,0.2833333333333333,5,0.25,207.1578,10.9269,0.599876,0.2918,0.4131,0.4528,0.5071,0.5509,0.5996,0.68,0.7591,0.8528,layer_21,last
199B,English,belebele,belebele_eng_Latn,0.29,5,0.25,159.1249,8.492,0.607104,0.3345,0.4515,0.4878,0.5375,0.5784,0.6243,0.7004,0.7755,0.8638,layer_21,last
